false_positive_rate,M_0_macro_true_positive_rate,M_0_micro_true_positive_rate,M_1_macro_true_positive_rate,M_1_micro_true_positive_rate,M_rand_macro_true_positive_rate,M_rand_micro_true_positive_rate
0.14300000000000002,0.8986498731424429,0.8903903903903904,0.9101486045668721,0.8933933933933934,0.895215657847046,0.8918918918918919
0.14400000000000002,0.8986498731424429,0.8903903903903904,0.9101486045668721,0.8948948948948949,0.895215657847046,0.8918918918918919
0.145,0.9000543675244654,0.8903903903903904,0.912957593330917,0.8963963963963963,0.895215657847046,0.8918918918918919
0.146,0.9000543675244654,0.8918918918918919,0.9145704965567234,0.8978978978978979,0.895215657847046,0.8918918918918919
0.147,0.9000543675244654,0.8933933933933934,0.9161833997825299,0.8978978978978979,0.895215657847046,0.8948948948948949
0.148,0.9016672707502718,0.8948948948948949,0.9161833997825299,0.9024024024024024,0.895215657847046,0.8963963963963963
0.149,0.9032801739760783,0.8948948948948949,0.9161833997825299,0.9039039039039038,0.895215657847046,0.8963963963963963
0.15,0.9032801739760783,0.8948948948948949,0.9177963030083363,0.9039039039039038,0.8980246466110909,0.8963963963963963
0.151,0.9048930772018847,0.8963963963963963,0.9192007973903589,0.9039039039039038,0.8996375498368974,0.8978978978978979
0.152,0.9062975715839072,0.8963963963963963,0.9208137006161653,0.9054054054054054,0.8996375498368974,0.8978978978978979
0.153,0.9079104748097137,0.8963963963963963,0.9208137006161653,0.9054054054054054,0.9012504530627039,0.8993993993993994
0.154,0.9093149691917362,0.8963963963963963,0.9208137006161653,0.9054054054054054,0.9028633562885103,0.9009009009009009
0.155,0.9123323667995651,0.8993993993993994,0.9208137006161653,0.9054054054054054,0.9028633562885103,0.9009009009009009
0.156,0.9123323667995651,0.9039039039039038,0.9208137006161653,0.9069069069069069,0.9028633562885103,0.9039039039039038
0.157,0.9123323667995651,0.9039039039039038,0.9208137006161653,0.9069069069069069,0.9044762595143168,0.9054054054054054
0.158,0.9123323667995651,0.9039039039039038,0.9222181949981878,0.9069069069069069,0.9044762595143168,0.9084084084084084
0.159,0.9123323667995651,0.9039039039039038,0.9222181949981878,0.9069069069069069,0.9044762595143168,0.9114114114114115
0.16,0.9123323667995651,0.9054054054054054,0.9222181949981878,0.9084084084084084,0.9044762595143168,0.9129129129129129
0.161,0.9139452700253715,0.9054054054054054,0.9222181949981878,0.9084084084084084,0.9060891627401232,0.9129129129129129
0.162,0.9155581732511779,0.9054054054054054,0.9222181949981878,0.9099099099099099,0.9060891627401232,0.9159159159159159
0.163,0.9155581732511779,0.9054054054054054,0.9238310982239941,0.9099099099099099,0.9077020659659296,0.918918918918919
0.164,0.9155581732511779,0.9084084084084084,0.9238310982239941,0.9099099099099099,0.9109278724175426,0.9219219219219219
0.165,0.9155581732511779,0.9084084084084084,0.9238310982239941,0.9099099099099099,0.9109278724175426,0.924924924924925
0.166,0.9171710764769845,0.9099099099099099,0.9238310982239941,0.9114114114114115,0.912540775643349,0.9264264264264265
0.167,0.9171710764769845,0.9129129129129129,0.9266400869880391,0.9129129129129129,0.912540775643349,0.9264264264264265
0.168,0.9171710764769845,0.9129129129129129,0.9266400869880391,0.9144144144144144,0.912540775643349,0.9279279279279279
0.169,0.9171710764769845,0.9144144144144144,0.9266400869880391,0.9144144144144144,0.912540775643349,0.9279279279279279
0.17,0.9187839797027908,0.9159159159159159,0.9282529902138457,0.9159159159159159,0.912540775643349,0.9294294294294294
0.171,0.9187839797027908,0.9174174174174174,0.929865893439652,0.9159159159159159,0.9141536788691556,0.9294294294294294
0.17200000000000001,0.9203968829285973,0.9174174174174174,0.9314787966654585,0.9159159159159159,0.9157665820949619,0.9294294294294294
0.17300000000000001,0.9203968829285973,0.9174174174174174,0.9314787966654585,0.9159159159159159,0.9173794853207684,0.9294294294294294
0.17400000000000002,0.9220097861544038,0.9174174174174174,0.9314787966654585,0.9159159159159159,0.9173794853207684,0.9294294294294294
0.17500000000000002,0.9220097861544038,0.9174174174174174,0.9314787966654585,0.9174174174174174,0.9173794853207684,0.9294294294294294
0.176,0.9236226893802102,0.9204204204204204,0.9314787966654585,0.918918918918919,0.9173794853207684,0.9309309309309309
0.177,0.9236226893802102,0.9204204204204204,0.9328832910474809,0.9234234234234234,0.9173794853207684,0.9324324324324325
0.178,0.9252355926060167,0.9219219219219219,0.9328832910474809,0.9234234234234234,0.9173794853207684,0.9324324324324325
0.179,0.9252355926060167,0.9219219219219219,0.9328832910474809,0.924924924924925,0.9173794853207684,0.9324324324324325
0.18,0.9252355926060167,0.9219219219219219,0.9328832910474809,0.9264264264264265,0.9173794853207684,0.9324324324324325
