probability_bin,selected_count,mean_predicted_probability,observed_positive_fraction,ci95_low,ci95_high,overall_brier_score,overall_ece
"(0.7, 0.8]",6,0.7429516428974061,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.49343755104053744,0.5310719486898607
"(0.8, 0.9]",53,0.8627152077798006,0.09433962264150944,0.04097264149725047,0.20253727376296274,0.49343755104053744,0.5310719486898607
"(0.9, 1.0]",141,0.9647714458741721,0.524822695035461,0.4428344922837585,0.605494211783394,0.49343755104053744,0.5310719486898607
