false_positive_rate,M_0_macro_true_positive_rate,M_0_micro_true_positive_rate,M_1_macro_true_positive_rate,M_1_micro_true_positive_rate,M_rand_macro_true_positive_rate,M_rand_micro_true_positive_rate
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.6469880735799474,0.6465927099841522,0.6607186173438447,0.6434231378763867,0.6160905599353144,0.6275752773375595
0.002,0.6886901152213463,0.7115689381933439,0.7038609258136244,0.6798732171156894,0.6582878512229634,0.6624405705229794
0.003,0.7244794825146553,0.7321711568938193,0.7232413583990297,0.7210776545166403,0.688952900747928,0.6925515055467512
0.004,0.7377299373357591,0.7369255150554676,0.7448200929856479,0.7622820919175911,0.7039064079239943,0.7242472266244057
0.005,0.7541691934505761,0.7543581616481775,0.7600363856882959,0.7812995245641838,0.7330857085102083,0.7416798732171157
0.006,0.7671720234485546,0.7765451664025357,0.788998382858298,0.803486529318542,0.7473115019203558,0.7559429477020603
0.007,0.780902567212452,0.7955625990491284,0.8017535880331514,0.8050713153724247,0.7563826561552456,0.7638668779714739
0.008,0.7914443096826359,0.7971473851030111,0.8096017788558723,0.8129952456418383,0.7701131999191428,0.7733755942947702
0.009000000000000001,0.7961036992116435,0.8019017432646592,0.8176975945017182,0.8161648177496038,0.7782090155649888,0.7812995245641838
0.01,0.8056701030927835,0.8161648177496038,0.8211340206185567,0.820919175911252,0.7811501920355771,0.7876386687797148
0.011,0.8120477056802102,0.8193343898573693,0.8226046088538508,0.8240887480190174,0.7875277946230039,0.7939778129952456
0.012,0.8137659187386295,0.8240887480190174,0.8240751970891449,0.8288431061806656,0.7892460076814232,0.8019017432646592
0.013000000000000001,0.8203911461491813,0.8272583201267829,0.8302051748534465,0.8320126782884311,0.8046947645037397,0.8050713153724247
0.014,0.8235799474428946,0.8320126782884311,0.8331463513240347,0.8367670364500792,0.8110723670911664,0.8066561014263075
0.015,0.826768748736608,0.8335974643423137,0.8348645643824539,0.8399366085578447,0.8142611683848797,0.8098256735340729
0.016,0.8316757630887406,0.838351822503962,0.8422175055589246,0.8415213946117274,0.8189205579138872,0.8177496038034865
0.017,0.8363351526177482,0.838351822503962,0.8535021224984839,0.8431061806656102,0.8203911461491813,0.8225039619651348
0.018000000000000002,0.8378057408530423,0.8446909667194928,0.8564432989690721,0.8462757527733756,0.8203911461491813,0.8225039619651348
0.019,0.8530068728522336,0.8510301109350238,0.8613503133212048,0.849445324881141,0.8235799474428946,0.8240887480190174
0.02,0.8544774610875278,0.8526148969889065,0.8613503133212048,0.849445324881141,0.8270163735597331,0.8288431061806656
0.021,0.8544774610875278,0.8557844690966719,0.864291489791793,0.8510301109350238,0.8270163735597331,0.8288431061806656
0.022,0.8579138872043662,0.8605388272583201,0.8672326662623813,0.8526148969889065,0.8287345866181524,0.8320126782884311
0.023,0.8630685263796241,0.8605388272583201,0.8689508793208005,0.8589540412044374,0.8287345866181524,0.8320126782884311
0.024,0.8665049524964625,0.8652931854199684,0.8706690923792197,0.8621236133122029,0.8331463513240347,0.8351822503961965
0.025,0.8679755407317566,0.8716323296354992,0.8706690923792197,0.8684627575277337,0.8407469173236305,0.838351822503962
0.026000000000000002,0.87116434202547,0.8779714738510301,0.8755761067313523,0.8700475435816165,0.8407469173236305,0.838351822503962
0.027,0.8760713563776026,0.8827258320126783,0.8772943197897716,0.8748019017432647,0.8422175055589246,0.8431061806656102
0.028,0.8792601576713159,0.8858954041204438,0.8790125328481908,0.8748019017432647,0.8422175055589246,0.849445324881141
0.029,0.8792601576713159,0.8906497622820919,0.8804831210834849,0.8779714738510301,0.845406306852638,0.849445324881141
0.03,0.8824489589650293,0.8906497622820919,0.881953709318779,0.8811410459587956,0.845406306852638,0.8541996830427893
0.031,0.8824489589650293,0.8922345483359746,0.881953709318779,0.8827258320126783,0.845406306852638,0.8557844690966719
0.032,0.8885789367293309,0.8954041204437401,0.881953709318779,0.8858954041204438,0.845406306852638,0.8589540412044374
0.033,0.8885789367293309,0.8954041204437401,0.8868607236709116,0.8922345483359746,0.8485951081463513,0.8621236133122029
0.034,0.8920153628461693,0.8954041204437401,0.8902971497877501,0.8938193343898574,0.8517839094400647,0.866877971473851
0.035,0.8920153628461693,0.8954041204437401,0.8920153628461693,0.8954041204437401,0.8517839094400647,0.866877971473851
0.036000000000000004,0.8937335759045886,0.8954041204437401,0.8969223771983019,0.901743264659271,0.854972710733778,0.866877971473851
0.037,0.8986405902567212,0.8954041204437401,0.8969223771983019,0.9033280507131537,0.8584091368506166,0.866877971473851
0.038,0.8986405902567212,0.8954041204437401,0.8986405902567212,0.9033280507131537,0.8633161512027492,0.8700475435816165
0.039,0.9003588033151404,0.8969889064976229,0.8986405902567212,0.9080824088748018,0.8633161512027492,0.8748019017432647
0.04,0.9003588033151404,0.8985736925515055,0.8986405902567212,0.9144215530903328,0.8650343642611684,0.8748019017432647
0.041,0.9003588033151404,0.901743264659271,0.9003588033151404,0.9144215530903328,0.8650343642611684,0.8779714738510301
0.042,0.9003588033151404,0.9049128367670365,0.9003588033151404,0.9144215530903328,0.8667525773195877,0.8811410459587956
0.043000000000000003,0.903795229431979,0.9049128367670365,0.9020770163735596,0.9160063391442155,0.8716595916717202,0.884310618066561
0.044,0.903795229431979,0.9080824088748018,0.9020770163735596,0.919175911251981,0.8748483929654336,0.8874801901743264
0.045,0.903795229431979,0.9080824088748018,0.9020770163735596,0.9207606973058637,0.8765666060238528,0.8874801901743264
0.046,0.903795229431979,0.9096671949286846,0.9020770163735596,0.9207606973058637,0.8800030321406913,0.8874801901743264
0.047,0.903795229431979,0.9128367670364501,0.9055134424903982,0.9223454833597464,0.885157671315949,0.8906497622820919
0.048,0.903795229431979,0.9144215530903328,0.9072316555488175,0.9239302694136292,0.885157671315949,0.8906497622820919
0.049,0.903795229431979,0.9160063391442155,0.9089498686072367,0.9239302694136292,0.8866282595512431,0.8922345483359746
0.05,0.903795229431979,0.9160063391442155,0.9123862947240752,0.9255150554675119,0.8866282595512431,0.8922345483359746
0.051000000000000004,0.903795229431979,0.9160063391442155,0.9123862947240752,0.9255150554675119,0.8866282595512431,0.8938193343898574
0.052000000000000005,0.903795229431979,0.9175911251980983,0.9123862947240752,0.9255150554675119,0.8866282595512431,0.8954041204437401
0.053,0.903795229431979,0.9207606973058637,0.9123862947240752,0.9255150554675119,0.8883464726096624,0.8954041204437401
0.054,0.903795229431979,0.9239302694136292,0.9141045077824944,0.9255150554675119,0.8900646856680816,0.8954041204437401
0.055,0.9055134424903982,0.9239302694136292,0.9158227208409137,0.9255150554675119,0.8917828987265009,0.8969889064976229
0.056,0.9072316555488175,0.9239302694136292,0.9158227208409137,0.9255150554675119,0.8917828987265009,0.8969889064976229
0.057,0.9072316555488175,0.9255150554675119,0.9158227208409137,0.9270998415213946,0.8935011117849202,0.8969889064976229
0.058,0.9123862947240752,0.9286846275752774,0.9158227208409137,0.9270998415213946,0.8935011117849202,0.8969889064976229
0.059000000000000004,0.9123862947240752,0.9286846275752774,0.9175409338993329,0.9286846275752774,0.8935011117849202,0.8985736925515055
0.06,0.9123862947240752,0.9286846275752774,0.9192591469577521,0.9286846275752774,0.8949717000202143,0.8985736925515055
0.061,0.9123862947240752,0.9286846275752774,0.92441378613301,0.9286846275752774,0.8949717000202143,0.9001584786053882
0.062,0.9141045077824944,0.9286846275752774,0.92441378613301,0.9286846275752774,0.8966899130786335,0.9001584786053882
0.063,0.9141045077824944,0.9286846275752774,0.92441378613301,0.9286846275752774,0.8984081261370528,0.9001584786053882
0.064,0.9141045077824944,0.93026941362916,0.92441378613301,0.93026941362916,0.8984081261370528,0.901743264659271
0.065,0.9158227208409137,0.9318541996830428,0.92441378613301,0.9334389857369255,0.8984081261370528,0.9049128367670365
0.066,0.9158227208409137,0.9318541996830428,0.9261319991914292,0.9334389857369255,0.8984081261370528,0.9049128367670365
0.067,0.9192591469577521,0.9334389857369255,0.9278502122498484,0.936608557844691,0.900126339195472,0.9049128367670365
0.068,0.9192591469577521,0.9350237717908082,0.9278502122498484,0.936608557844691,0.9015969274307661,0.9064976228209192
0.069,0.9192591469577521,0.9350237717908082,0.9278502122498484,0.936608557844691,0.9015969274307661,0.9064976228209192
0.07,0.9192591469577521,0.936608557844691,0.9278502122498484,0.9381933438985737,0.9015969274307661,0.9064976228209192
0.07100000000000001,0.9192591469577521,0.936608557844691,0.9278502122498484,0.9397781299524565,0.9015969274307661,0.9064976228209192
0.07200000000000001,0.9192591469577521,0.936608557844691,0.9278502122498484,0.9413629160063391,0.9065039417828987,0.9064976228209192
0.073,0.9192591469577521,0.936608557844691,0.9278502122498484,0.9413629160063391,0.9079745300181928,0.9064976228209192
0.074,0.9192591469577521,0.9381933438985737,0.9278502122498484,0.9413629160063391,0.9079745300181928,0.9080824088748018
0.075,0.9209773600161715,0.9381933438985737,0.9278502122498484,0.9413629160063391,0.9079745300181928,0.9080824088748018
0.076,0.92441378613301,0.9381933438985737,0.9278502122498484,0.9413629160063391,0.9079745300181928,0.9096671949286846
0.077,0.9261319991914292,0.9381933438985737,0.9295684253082677,0.9413629160063391,0.9079745300181928,0.9112519809825673
0.078,0.9261319991914292,0.9397781299524565,0.9295684253082677,0.9413629160063391,0.9079745300181928,0.9128367670364501
0.079,0.9261319991914292,0.9397781299524565,0.9295684253082677,0.9429477020602218,0.9096927430766121,0.9128367670364501
0.08,0.9261319991914292,0.9397781299524565,0.9295684253082677,0.9445324881141046,0.9096927430766121,0.9160063391442155
0.081,0.9261319991914292,0.9397781299524565,0.9295684253082677,0.9461172741679873,0.9096927430766121,0.9160063391442155
0.082,0.9261319991914292,0.9397781299524565,0.9295684253082677,0.9477020602218701,0.9096927430766121,0.9160063391442155
0.083,0.9261319991914292,0.9413629160063391,0.9295684253082677,0.9477020602218701,0.9096927430766121,0.9160063391442155
