false_positive_rate,M_0_macro_true_positive_rate,M_0_micro_true_positive_rate,M_1_macro_true_positive_rate,M_1_micro_true_positive_rate,M_rand_macro_true_positive_rate,M_rand_micro_true_positive_rate
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.24436510305451595,0.31797534068786504,0.239031563076405,0.3449059052563271,0.24090858647318594,0.3789746917585983
0.002,0.31121468861693413,0.427319922128488,0.2831894473400225,0.42310188189487347,0.2819639290060386,0.4344581440622972
0.003,0.3364837095033637,0.45230369889682026,0.343126956428566,0.47047371836469826,0.3196679907239455,0.46658014276443865
0.004,0.3758581498404243,0.4844256975989617,0.4020905563336624,0.49935107073329005,0.37800113271952185,0.5077871512005191
0.005,0.4011271707268539,0.5074626865671642,0.4216586687484215,0.5100584036340039,0.4020656824252443,0.5376378974691759
0.006,0.41627251088711836,0.517845554834523,0.4284731629661945,0.5379623621025308,0.42475738372404503,0.5538611291369241
0.007,0.4336871168461415,0.5356911096690461,0.44820582585202706,0.5613238157040883,0.4345730106613398,0.5840363400389358
0.008,0.4508424601443452,0.5532121998702142,0.4585361513558194,0.5762491888384166,0.4548940371501389,0.5944192083062946
0.009000000000000001,0.46430689810881765,0.5629461388708631,0.48011426690851755,0.5872809863724854,0.4768959658347301,0.6103179753406879
0.01,0.49219533288942974,0.5794938351719663,0.5022912696408208,0.599935107073329,0.4991361100268638,0.6190785204412719
0.011,0.5039999158113869,0.59085009733939,0.5115080093985106,0.6073977936404932,0.5061572490222641,0.6239454899415964
0.012,0.5078869423461071,0.5986372485399092,0.5212710184526133,0.6207008436080467,0.5126110715679746,0.6288124594419209
0.013000000000000001,0.5211552591095906,0.6051265412070085,0.5270034976541991,0.6249188838416613,0.525147521410695,0.6330304996755354
0.014,0.5278157264329285,0.6112913692407528,0.5356739681154762,0.6294613887086308,0.5340035894963224,0.63659961064244
0.015,0.5285581169303301,0.6135626216742375,0.5393648734492075,0.63659961064244,0.5395399474969195,0.6427644386761843
0.016,0.5338983537299382,0.618429591174562,0.5508087846991022,0.6437378325762492,0.5450657819208781,0.6521739130434783
0.017,0.5464558507259354,0.6255678131083712,0.5702018230661493,0.6521739130434783,0.549499077752011,0.6589876703439325
0.018000000000000002,0.5512603418057692,0.6310837118754056,0.573728177928807,0.6632057105775471,0.5546537169272687,0.6612589227774173
0.019,0.5623225342303247,0.6375730045425049,0.5823881248134457,0.6664503569110967,0.5615103054515953,0.6628812459441921
0.02,0.5682511346328993,0.6466580142764439,0.5879455299673195,0.6700194678780013,0.5672427846531811,0.6706683971447113
0.021,0.5765504098454757,0.6508760545100584,0.5909045683802876,0.6716417910447762,0.5712943616589748,0.6719662556781311
0.022,0.5806125104279077,0.6593121349772875,0.5964514499575231,0.6765087605451006,0.5792119180462119,0.6748864373783258
0.023,0.5876336494233081,0.6619078520441272,0.6003490000688816,0.6804023361453602,0.5821709564591799,0.6800778715120052
0.024,0.589860820915513,0.6670992861778067,0.6034831125295617,0.6852693056456847,0.5884391813805402,0.6829980532121999
0.025,0.598881439472214,0.6687216093445815,0.608102005985045,0.6894873458792992,0.5963777849210541,0.6920830629461389
0.026000000000000002,0.6027684660069341,0.6761842959117457,0.6118034348954148,0.6956521739130435,0.5993262997573837,0.6933809214795588
0.027,0.6086654956795934,0.6794289422452953,0.6193603196105895,0.7060350421804024,0.6048626577579808,0.6959766385463985
0.028,0.6117996081402736,0.6839714471122648,0.6258141421562999,0.7099286177806619,0.6092959535891136,0.7027903958468527
0.029,0.6168002204210961,0.6878650227125244,0.6350308819139898,0.7141466580142765,0.6142755187166593,0.7060350421804024
0.03,0.6219653831729923,0.6898118105126542,0.6407633611155756,0.7170668397144712,0.6178018735793172,0.709604153147307
0.031,0.6232645665434451,0.6904607397793641,0.647588378909987,0.718689162881246,0.6216783765373989,0.7134977287475666
0.032,0.626769874252826,0.6953277092796886,0.6507330149473056,0.7229072031148605,0.6297815305489862,0.7160934458144063
0.033,0.6317494393803718,0.6969500324464634,0.65202167474112,0.72680077871512,0.6342043028034807,0.718364698247891
0.034,0.6350691494654024,0.6992212848799481,0.6536815297836353,0.7297209604153148,0.6386270750579754,0.7212848799480857
0.035,0.6376464690530312,0.7034393251135627,0.6564549705722529,0.7326411421155095,0.6426891756404075,0.7242050616482804
0.036000000000000004,0.6398736405452361,0.7047371836469825,0.6570117634453041,0.736534717715769,0.6445346283072731,0.7251784555483453
0.037,0.6424614837095033,0.708306294613887,0.6590428137365203,0.7375081116158339,0.6469473974238285,0.72744970798183
0.038,0.6455955961701834,0.7112264763140818,0.6640329024407045,0.7417261518494485,0.6500815098845085,0.7319922128487995
0.039,0.6465235842919355,0.7125243348475017,0.6693731392403126,0.7436729396495781,0.6521125601757246,0.736534717715769
0.04,0.6504000872500172,0.7164179104477612,0.6732496421983942,0.7465931213497728,0.6547109269166302,0.7391304347826086
0.041,0.6531630044619965,0.718364698247891,0.6787860001989913,0.7511356262167423,0.6563707819591456,0.7414016872160935
0.042,0.6544516642558109,0.7206359506813758,0.6846830298716506,0.7563270603504219,0.6604223589649392,0.7414016872160935
0.043000000000000003,0.6605553387060976,0.7255029201817002,0.6878171423323307,0.7582738481505515,0.6619071399597425,0.7430240103828682
0.044,0.6622151937486128,0.7287475665152499,0.6942709648780413,0.7608695652173914,0.6667011074629379,0.745295262816353
0.045,0.6666484895797458,0.7306943543153797,0.6977762725874221,0.7660609993510707,0.6683609625054532,0.7465931213497728
0.046,0.6723704452046931,0.7339390006489293,0.7012815802968031,0.7676833225178455,0.6731549300086485,0.7475665152498377
0.047,0.673844702622858,0.7349123945489942,0.7038694234610705,0.7712524334847501,0.6750003826755141,0.7504866969500325
0.048,0.6740303002472083,0.735885788449059,0.7060860713766369,0.77255029201817,0.6768458353423799,0.7517845554834524
0.049,0.6775461315332276,0.7381570408825439,0.7066428642496881,0.7738481505515898,0.6785162139615335,0.7534068786502272
0.05,0.6805051699461959,0.7397793640493187,0.7084883169165538,0.7754704737183648,0.6820320452475528,0.7556781310837118
0.051000000000000004,0.6841960752799272,0.7417261518494485,0.7127254915466978,0.7770927968851395,0.6833312286180057,0.7579493835171967
0.052000000000000005,0.68549525865038,0.744646333549643,0.7134678820440995,0.7806619078520441,0.6835168262423561,0.7602206359506813
0.053,0.6882581758623593,0.7472420506164829,0.718818642420346,0.781635301752109,0.6895994535393659,0.762816353017521
0.054,0.6882581758623593,0.7495133030499675,0.7210352903359125,0.782608695652174,0.6921767731269948,0.7654120700843609
0.055,0.6910210930743386,0.7511356262167423,0.7223239501297269,0.7845554834523037,0.6921767731269948,0.7673588578844905
0.056,0.6915778859473898,0.754055807916937,0.7245405980452935,0.7848799480856586,0.6951358115399628,0.7689811810512654
0.057,0.6950831936567707,0.7576249188838416,0.7258292578391079,0.7868267358857884,0.6953214091643132,0.7728747566515249
0.058,0.6958255841541723,0.7589227774172616,0.7276747105059735,0.7900713822193381,0.6971668618311788,0.7754704737183648
0.059000000000000004,0.6958255841541723,0.7621674237508111,0.7276747105059735,0.7923426346528228,0.6975380570798797,0.7764438676184295
0.06,0.6963823770272235,0.7670343932511356,0.7315406898874168,0.7939649578195976,0.6990123144980445,0.7774172615184944
0.061,0.6971247675246252,0.7683322517845554,0.732097482760468,0.7942894224529526,0.6997547049954462,0.7787151200519143
0.062,0.6980527556463771,0.7709279688513953,0.7346748023480969,0.7981829980532122,0.7004970954928478,0.7796885139519792
0.063,0.6997231342655309,0.7728747566515249,0.735602790469849,0.8004542504866969,0.701053888365899,0.780986372485399
0.064,0.7032284419749117,0.7728747566515249,0.737633840761065,0.8020765736534717,0.7025281457840639,0.7842310188189487
0.065,0.7035996372236126,0.7744970798182998,0.7393042193802187,0.8033744321868916,0.7027137434084143,0.7845554834523037
0.066,0.7039708324723134,0.7774172615184944,0.7400466098776204,0.8053212199870214,0.7041985244032175,0.7858533419857235
0.067,0.706744273260931,0.7783906554185593,0.7402322075019707,0.8072680077871512,0.7067758439908464,0.7874756651524983
0.068,0.7073010661339822,0.7806619078520441,0.7402322075019707,0.808890330953926,0.7073326368638977,0.7884490590525632
0.069,0.708971444753136,0.7819597663854639,0.7430161718672269,0.8108371187540558,0.7090030154830513,0.790720311486048
0.07,0.7091570423774864,0.7835820895522388,0.7432017694915773,0.8118105126541207,0.7104877964778545,0.7910447761194029
0.07100000000000001,0.7110130186209904,0.7842310188189487,0.745047222158443,0.8124594419208306,0.7110445893509059,0.7913692407527579
0.07200000000000001,0.7206114772040196,0.7845554834523037,0.7490987991642367,0.8124594419208306,0.7119725774726577,0.7926670992861778
0.073,0.7215394653257716,0.7852044127190136,0.7496555920372879,0.8144062297209604,0.7134468348908227,0.7933160285528877
