lambda,selected_data_weight,C,macro_auc_mean,macro_auc_std,fold_count,micro_auc_mean,micro_auc_std,mean_selected_count,macro_auc_se,micro_auc_se,complete_cv,lambda_log_distance_from_center,selection_rule,raw_best_macro_auc_mean,raw_best_macro_auc_se,one_se_macro_auc_threshold,competitive_configuration_count,raw_optimum_boundary_parameters
0.005,1.0,0.01,0.9831849616557354,0.0017177496995764185,3,0.9843295605593121,0.001950102680324604,30.0,0.000991743251450844,0.0011258923074328208,True,0.1732867951399859,one_standard_error_liberal_trust,0.9832874103712755,0.0009403960666799649,0.9823470143045956,12,lambda|selected_data_weight
